120, 2.680970347211736
132.2, 3.1362482312808115
144.4, 2.8799525989849006
156.6, 2.7595464279323676
168.8, 1.128176023894428
181, 2.1396588738241906
193.2, 0.8885414755372543
205.39999999999998, 0.5591492949122451
217.6, 1.7233579395526053
229.8, 4.005222837782263
242, 5.5726294823450075
254.2, 4.902449046940106
266.4, 4.067433438650085
278.6, 3.5798817384307418
290.79999999999995, 3.562201756312632
303, 4.4402550400329295
315.2, 7.469307608646857
327.4, 7.489208586963089
339.6, 3.1515511232686193
351.79999999999995, 1.612687457086847
364, 1.0391527176544557
376.2, 0.7591011473751692
388.4, 0.5934585013115312
400.59999999999997, 0.4826789745046673
412.79999999999995, 0.4025461979005845
425, 0.3415301913665894
437.2, 0.2934235976413992
449.4, 0.2545481314086613
461.59999999999997, 0.22255505942461326
473.79999999999995, 0.19585499956039898
486, 0.17332279617669002
498.2, 0.15413336268057734
510.4, 0.1376646070553642
522.5999999999999, 0.1234369607526602
534.8, 0.11107400996054603
547, 0.1002758907923797
559.2, 0.09080073443086496
571.4, 0.08245137710944218
583.5999999999999, 0.0750656236615398
595.8, 0.06850897597676624
608, 0.06266911213321852
620.2, 0.05745163469709706
632.4, 0.05277675567974182
644.6, 0.048576683613764375
656.8, 0.04479354418762791
669, 0.0413777112716877
681.1999999999999, 0.038286457005064355
693.4, 0.035482852327889766
705.5999999999999, 0.03293486580239563
717.8, 0.030614620658462252
730, 0.02849777899472853
742.1999999999999, 0.02656302883407263
754.4, 0.02479165487624185
766.5999999999999, 0.023167177736781067
778.8, 0.02167504951481517
791, 0.02030239591326735
803.1999999999999, 0.01903779700514219
815.4, 0.017871100218047185
827.5999999999999, 0.016793260285326315
839.8, 0.015796201853251413
852, 0.014872701190718892
864.1999999999999, 0.014016284059881435
876.4, 0.013221137303250594
888.5999999999999, 0.012482032108391338
900.8, 0.01179425724364253
913, 0.011153560831661778
925.1999999999999, 0.01055609945332636
937.4, 0.009998393561589528
949.5999999999999, 0.009477288340452309
961.8, 0.008989919274004549
974, 0.008533681799111056
986.1999999999999, 0.008106204506511653
998.4, 0.007705325431877853
1010.5999999999999, 0.007329071043183271
1022.8, 0.006975637585613001
1035, 0.0066433744918078875
1047.1999999999998, 0.00633076960485359
1059.4, 0.0060364359952181776
1071.6, 0.005759100181727399
1083.8, 0.0054975915914109085
1096, 0.005250833114306559
1108.1999999999998, 0.005017832627588975
1120.4, 0.004797675379153422
1132.6, 0.004589517134406239
1144.8, 0.004392578001797005
1157, 0.004206136862850833
1169.2, 0.00402952634133869
1181.3999999999999, 0.003862128253953225
1193.6, 0.0037033694915895535
1205.8, 0.0035527182862210792
1218, 0.0034096808234976407
1230.2, 0.0032737981657075988
1242.3999999999999, 0.003144643453695936
1254.6, 0.003021819359807227
1266.8, 0.0029049557669815636
1279, 0.002793707651823534
1291.1999999999998, 0.002687753151845627
1303.3999999999999, 0.0025867917991887817
1315.6, 0.0024905429049789283
1327.8, 0.0023987440801321066
1340, 0.002311149879877817
1352.1999999999998, 0.0022275305605707935
1364.3999999999999, 0.002147670938515275
1376.6, 0.0020713693415570665
1388.8, 0.001998436645109712
1401, 0.001928695385105282
1413.1999999999998, 0.0018619789410878804
1425.3999999999999, 0.0017981307833213921
1437.6, 0.0017370037783712273
1449.8, 0.0016784595481412943
1462, 0.0016223678778211617
1474.1999999999998, 0.001568606168618835
1486.3999999999999, 0.0015170589315371416
1498.6, 0.0014676173187917498
1510.8, 0.001420178689778848
1523, 0.0013746462087772641
1535.1999999999998, 0.0013309284718217044
1547.3999999999999, 0.0012889391604091257
1559.6, 0.0012485967199064414
1571.8, 0.0012098240607124736
1584, 0.0011725482803943063
1596.1999999999998, 0.0011367004051724
1608.3999999999999, 0.0011022151492642495
1620.6, 0.0010690306907241785
1632.8, 0.0010370884625288232
1645, 0.001006332957762905
1657.1999999999998, 0.000976711547853047
1669.3999999999999, 0.0009481743128839492
1681.6, 0.0009206738831091738
1693.8, 0.0008941652908403626
1706, 0.0008686058319633195
1718.1999999999998, 0.0008439549363896087
1730.3999999999999, 0.0008201740468065198
1742.6, 0.0007972265051371506
1754.8, 0.0007750774461694028
1767, 0.0007536936978530187
1779.1999999999998, 0.0007330436878028086
1791.3999999999999, 0.0007130973555806695
1803.6, 0.0006938260703621157
1815.8, 0.000675202553621223
1828, 0.0006572008064964957
1840.1999999999998, 0.0006397960415234239
1852.3999999999999, 0.0006229646184447304
1864.6, 0.0006066839838276601
1876.8, 0.0005909326142396795
1889, 0.0005756899627503722
1901.1999999999998, 0.0005609364085437823
1913.3999999999999, 0.0005466532094422707
